Tweets,User,User_location,fav_count,rt_count,tweet_date
"Chandigarh Covid-19 Daily Report: 1 June

3 new positive cases and 14 recoveries were reported in  Bapudham Colony… https://t.co/8NmwNRHHpA",Democracy Times Network,India,3,0,2020-06-01 16:07:04
India at 7th now and government is unlock the lockdown. #COVID19India,Harsh Vardhan Gaur,,0,0,2020-06-01 16:07:00
"I see rising hunger and miserable financial support especially to low skilled workers.

Where is @PMCares?… https://t.co/x7E2NS5EMd",Yashasvi Pandey,"Mumbai, India",1,1,2020-06-01 16:06:57
"With reports suggesting that corona virus set to become #endemic only proves one thing about chinese products,
Chal… https://t.co/dwoVsFQfIf",Bhushan Rane,"Mumbai, India",1,0,2020-06-01 16:05:54
"Railway officer abusing migrants. #UttarPradesh #COVID19India
https://t.co/ojF5OgLYWj",Prithvi Shanbhag,Mumbai,0,0,2020-06-01 16:05:46
"My views on recruitment consultant profession. 

#icai #recruitment #COVID19India
https://t.co/CjRGv5yhhN https://t.co/77HWdNhvzX",Piyush Kumar Goel,REWARI,0,0,2020-06-01 16:04:49
"#CoronaVirusUpdates : The number of COVID-19 cases in Mumbai crossed the 40,000-mark on Monday, with 1,413 more peo… https://t.co/P9g18f0KLx",The Pioneer,,2,0,2020-06-01 16:04:42
GoNews' Editor-in-chief @PankajPachauri takes a look at exactly how and where the virus entered India and the subse… https://t.co/qnomIgdOty,GoNewsIndia,,1,1,2020-06-01 16:04:01
73 new cases reported today only from #udupi district! Something really fishy. So it means many reported as negativ… https://t.co/3BkNHV25pq,Pramod Farias,"Bombay, India",2,0,2020-06-01 16:02:00
"अब आपकी सुरक्षा आपके हाथ #Unlock1 
Boost Your immunity system 📶 
and follow the social distencing !
#COVID19India… https://t.co/jZr1THxwoA",Avni sharma 'monu',bhopal mp india,0,0,2020-06-01 15:59:14
"Brown parents will reject everythings and then say ""maine kabhi mana kiya hai tumhe""?
#COVIDー19 #COVID19India #lol… https://t.co/O4LwPAvnEi",Nishant Sharma,"Haryana, India",1,0,2020-06-01 15:58:55
"#Unlock1 #unlockone #COVID19India #Kolkata too much chaos, confusion, crowd and crisis on the first day of unlock 1… https://t.co/BsF4HoTOQD",Shubhankar C,kolkata,0,0,2020-06-01 15:58:36
"Active COVID19 cases in Assam stand at 1,179
@himantabiswa @CMOfficeAssam @sarbanandsonwal #AssamCovidCount #Assam… https://t.co/w9iB5b52ES",NorthEast Now,"गुवाहाटी, भारत",1,2,2020-06-01 15:58:09
Thanks @sardesairajdeep @IndiaToday for picking this up again on the news today. Follow up from your end will surel… https://t.co/Dld2zqEg3N,Manmeet Vohra,"Mumbai, India",0,0,2020-06-01 15:58:01
"Flying the New Normal with @IndiGo6E . Good to be 6E in sky... 
#COVID19India #Lockdown5 https://t.co/xN28nJIHwM",Deep Bhatt,Mumbai/Kolkata/Pune,1,0,2020-06-01 15:58:00
"If my life is chai ☕️, 2020 is chai ki malai  **take it out😷

#COVID19India #CoronaWarriors #lockdown2020",baba_golu,INDIA,0,0,2020-06-01 15:57:26
"#COVID19India
With the inclusion of 155 more cases of #COVIDー19, the overall toll reaches to 2601 including 31 deat… https://t.co/dGsxqcunsH",Rohil Bashir,"Srinagar, India",3,0,2020-06-01 15:57:24
"COVID Status Goa -

Confirmed: 73
Active: 23
Recovered: 50

God bless our COVID warriors. More power to all of them… https://t.co/HkYFGZfcJ2",Sahish Bhosle🚩,"Goa, India",7,0,2020-06-01 15:57:07
An unusual but the wonderful scene of a protest at Colorado where protesters lying down with their hands at the bac… https://t.co/NCAa8lfO5e,R Bendresh,"Delhi, India",1,0,2020-06-01 15:55:50
We still here ❤️ #COVID19India #PMModi @akshaykumar @narendramodi https://t.co/7mkZ0GS0MS,Ravi Bailke,"Nanded, India",0,0,2020-06-01 15:55:16
"@SudhishKamath In #Delhi, people and govt seem to have decided that #covid19 has obeyed the #GoCoronaGo chant: ever… https://t.co/fb54KbqwOv",Utpal Borpujari,New Delhi,1,0,2020-06-01 15:55:01
@NestAwayCare @consumerforum_ @nestawayhomes @NestAwayCare has again failed to pay the Society Maintenance. Even du… https://t.co/4MYpdxJJVQ,Nikhil Jolly,India,0,0,2020-06-01 15:54:26
"The central government's health tracking application, Aarogya Setu, has generated a lot of debate. IPC has put toge… https://t.co/zdtNKJ0P5a",Indian Policy Collective,,1,4,2020-06-01 15:53:22
Need advice - is there a need for home Quarantine post wedding #? Aware of rules for marriage event. Need guideline… https://t.co/6rw2FrJl2J,Krishnamoorthy R,"Bengaluru, India",0,0,2020-06-01 15:53:05
"#Unlock1 : @AAPDelhi on Monday issued guidelines for 'Unlock 1.0', it maintained status quo for restaurants, permit… https://t.co/vym1NnZw84",The Pioneer,,0,0,2020-06-01 15:52:34
"#COVID19India Testing scalability

Avg. number of samples tested/day:
• 1st half of April  -     15,500
• 2nd half… https://t.co/6zXKeEDcZD",The Zucker Doctor,India,31,10,2020-06-01 15:50:27
"Improve immunity. As next step is survival of the fittest.
#COVID19India",The Brahman,Nowhere,0,0,2020-06-01 15:48:39
Case of covid 19 and one more thing i have also notice that thet scan the lagauage of passengers but they allow the… https://t.co/KKTbkTXtBa,Neeraj Rai (RAAJ),Delhi,0,0,2020-06-01 15:46:04
@ThanthiTV It seems like covid-19 case in  stage 4 level (social inflection) in Tamilnadu ... Can you provide covid… https://t.co/fVM21AKnuw,முகமூடி ராஜா,,0,0,2020-06-01 15:45:03
Check out how @smartDataIncLtd are keeping our customer business &amp; our #smarTians safe and #healthy during… https://t.co/ZexJIwWsRr,Sameer Fattepure,"Nagpur, India",2,0,2020-06-01 15:44:25
@ManMundra Kudos to your great contribution to needy in such tough #COVID19India time. https://t.co/3tqlChTG94,Devang Patel,Ahmedabad,0,0,2020-06-01 15:42:50
"Only if She want a ""Women"" and She Wasn't a ""Muslim"" and Especially she want a ""Muslim Women"", She would have got a… https://t.co/gApDbsM8O5",Venkat K P,India,18,11,2020-06-01 15:42:30
"Hate mongers in white coat are more dreadful than any virus.
Shame on such lady
Dr. #ArtiLalchandani . Her MCI Reg.… https://t.co/8i1YhZlJjy",Reyan Najmi,New Delhi,25,16,2020-06-01 15:42:28
What a news guys 😂😂. #COVID19India https://t.co/dyO0jGnSlZ,Narinder Bhasin,"Jammu, Jammu And Kashmir",0,0,2020-06-01 15:42:18
"@ArvindKejriwal from being one of my favorite politicians in the country, to being the worst one. You have proved y… https://t.co/KvcZCtEC0c",Vishnav Chhabra,,2,1,2020-06-01 15:41:35
"According to the #club, the head cook was earning Rs 1.01 Lakh per month, supervisor-kitchen Rs 91,452, waiter Rs 8… https://t.co/utGmtohSDh",IANS Tweets,New Delhi,2,2,2020-06-01 15:40:07
"Mere pyaare deshvasiyon, social distancing is the mantra. Whether this happens or not can be known later.… https://t.co/nI7wmUqe4Y",Shruthil Somanna,Mangalore / Coorg ( INDIA),0,0,2020-06-01 15:39:32
Migrant labourers returns home from Mumbai. #MigrantLabourers #MigrantWorkers #COVID19India @PMOIndia @narendramodi… https://t.co/5uA63iTKIl,arijit sen,"Kolkata, India",0,0,2020-06-01 15:39:09
"Need them mental support 🙏🏻

#COVID19India https://t.co/DEcYuGWB9i",Dr Niyazuddin Hussainy,"Kolkata, India",0,0,2020-06-01 15:38:13
"With 187 New COVID19 Cases Karnataka Tally Reaches 3,408 

Read Here: https://t.co/5g550jqfkp

@BSYBJP |… https://t.co/gd3B5KjtRA",ThePrevalentIndia,"Mumbai, India",0,0,2020-06-01 15:38:04
Sanitation workers r performing d most important duty during #COVID19India the survival of d entire society depends… https://t.co/A8QawHAbiZ,Mehmood Pracha,,25,4,2020-06-01 15:37:27
"When experts say wear masks, stay 6 ft away, wash your hands and avoid crowded spaces, what they’re really saying i… https://t.co/mLLS8JsX7y",Sagar Suryawanshi,"Chennai, India",1,1,2020-06-01 15:37:17
"People are buying PPE KIT to protect from #COVID19
👇👇
https://t.co/kUMGHIZmmc

#EktaKapoor #COVID19India #COVIDー19… https://t.co/oRfFgK2Zxa",Motivational Head,"Odisha, India",1,5,2020-06-01 15:37:07
"Uttar Pradesh Corona Daily Report: 1 June

#UttarPradesh reported 296 new positive cases of Covid-19 today increasi… https://t.co/1g5bBMGCdY",Democracy Times Network,India,2,1,2020-06-01 15:36:52
"27 New #COVID_19 postive cases in Vasai-Virar today including 1 death and 26 recoveries.

Total Cases: 831
Deceased… https://t.co/DZdbekGDv2",Prabhakar Maurya,Mumbai,1,0,2020-06-01 15:34:38
"#CoronaVirusUpdates
Update on trainings &amp; capacity building:

a.State Trainings: As of today, approx. 71.16 lakh (c… https://t.co/RSSeenK9b6",Ministry of Health 🇮🇳 #StayHome #StaySafe,Nirman Bhawan,117,15,2020-06-01 15:34:01
"10 CRORE PEOPLE JOBLESS TILL NOW :(
#COVID19India",hritik sethi,,0,0,2020-06-01 15:33:34
"Uttarakhand Corona Daily Report: 1 June (8 PM)

52 new positive cases of Covid-19 and 120 recoveries were reported… https://t.co/8oIm4eJaVS",Democracy Times Network,India,3,2,2020-06-01 15:33:28
"@sardesairajdeep @IndiaToday Unlock the Lock of @FCI_India godown for #MigrantLabourers .
#SaveLives… https://t.co/lwQef9uDIS",Ashutosh Jha 'Srijan' CDCS,भारत🇮🇳,0,0,2020-06-01 15:33:16
"@IrfanPathan Stop watching news.
It will really help you... #COVID19India",JATIN🇮🇳,Ahmedabad,2,0,2020-06-01 15:33:12
There are alot of ppl who spk in channels everyday just by defending (lying) but he stands out. #AIADMK shud really… https://t.co/W0aMZ4MHlm,Anand Ganesh.K,,0,0,2020-06-01 15:31:55
3. What I'm going to share is a concern for all - WHY CAN'T THE ASYMPTOMATIC GET TESTED? When patient tested positi… https://t.co/a5XrBuMQju,Anjali Pillai,,0,0,2020-06-01 15:31:20
@AteetPandey3 way to go brother! Proud of you!#COVID19India #PMCaresFund https://t.co/yI6E85b8hu,praveen kumar,"Champaign, IL",1,0,2020-06-01 15:30:59
"Rajasthan Corona Daily Report: 1 June (8:30 PM)

#Rajasthan reported 269 more positive cases of Covid-19 today incr… https://t.co/s4wFPvY1K3",Democracy Times Network,India,3,1,2020-06-01 15:29:40
"Our kids are our Entirety and Eternity ... the whole world. 

#COVID19India #CoronaWarriors #USA… https://t.co/hz06Xcnr9S",Gaurav Barot,Worldwide,2,3,2020-06-01 15:29:24
The way @Naveen_Odisha govt. Is handling #COVID19India is commendable. They were d first to close down in the begin… https://t.co/d4ARtUuyb4,Haritvarni☘️,India,1,0,2020-06-01 15:27:52
Maharashtra showing large number of policemen infected from #COVID19India showing their getting over exposed on pro… https://t.co/vWG6mrMZ21,"🇮🇳 BN Sharma, IG (Retd)",,10,3,2020-06-01 15:27:42
@Gourav_Ujjwala @covid19indiaorg @DBalasore @AchyutaKumarRo2 @Biswaji57081522 @Narayandas1987 Other countries are a… https://t.co/AK4nwFVk3N,Sourav Kumar Giri,"Balasore, Odisha, India",2,0,2020-06-01 15:25:45
"#BREAKING : With 423 new COVID-19 cases, Gujarat's tally rises to 17,217; toll increases to 1,063 after 25 more suc… https://t.co/gSOQu9iRGN",The Pioneer,,0,0,2020-06-01 15:25:37
"@BiharHealthDept Bihar Corona Evening Report: 1 June (8:00 PM)

138 new positive cases of Covid-19 and 221 recoveri… https://t.co/UNATezDkoC",Democracy Times Network,India,0,0,2020-06-01 15:25:35
"We are going to be at around 7000 new cases today as less tests were done yesterday (cuz of it being a sunday).
Pri… https://t.co/C81LxGxk1n",Baba Yaga,,4,3,2020-06-01 15:22:08
#imnotapercentage #COVID19India govt seems to be ok with some percentage of people getting sick ...and a mortality… https://t.co/4yD3xydXhw,may,,0,0,2020-06-01 15:20:51
"Telangana Corona Detailed Report: 1 June

#Telangana reported 94 new positive cases of Covid-19 and 63 recoveries t… https://t.co/3ctKJmVTk2",Democracy Times Network,India,2,1,2020-06-01 15:20:18
"People are buying PPE KIT to protect from #COVID19
👇👇
https://t.co/kUMGHIZmmc

#EktaKapoor #COVID19India #COVIDー19… https://t.co/3FiPqKPHkq",Motivational Head,"Odisha, India",1,0,2020-06-01 15:20:04
"#Haryana reports biggest spike yet, records 256 new #coronavirus cases #COVID19India 
https://t.co/aYu2SclV91… https://t.co/ZnGy3h8uJJ",Sushil Manav,"Chandigarh, India ",3,2,2020-06-01 15:17:02
2. Recently I and a 78yo came in contact with a covid patient whom we accompanied in the hospital for 2 days. I'm n… https://t.co/qV23sShJnq,Anjali Pillai,,0,0,2020-06-01 15:16:57
Meet @dabi_tina !!!SDM bhilwara...the power behind #bhilwara model...AIR 1 Tina successfully controlled the corona… https://t.co/pQJTgvpurj,Hindustan,"Noida, India",1,0,2020-06-01 15:16:29
@Prabhak99564185 @CNBCTV18Live @ShereenBhan @_ritusingh @latha_venkatesh During the 08 recession all the ratings ag… https://t.co/NITIninVLq,Jimu Chatterjee,Delhi,5,0,2020-06-01 15:15:24
"LOCKDOWN Till December 2020😱😱😱
Watch Full Video : https://t.co/18X29PRs0k

#Lockdown4 #lockdown2020 #Lockdown5… https://t.co/aOFzNpfT6C",Saran,,0,0,2020-06-01 15:15:01
1. This thread may seem personal but it's due to concern. What it definitely isn't - a complaint against frontline… https://t.co/ro21ng8kzE,Anjali Pillai,,0,0,2020-06-01 15:13:53
"Delhi’s case count rises up to 20,834, 990 came in the last 24 hrs. 

268 recovered today, a total of 8746 recovere… https://t.co/bo3HTjibjx",DNA,India,5,1,2020-06-01 15:11:56
lack of shortage of doctors and nurses in existing hospitals already..!Then how #Maharashtra government going to op… https://t.co/0bp5OuxJTi,Prashanth Bhat (AdriftRider),mumbai,0,1,2020-06-01 15:11:56
"https://t.co/ZOsoEViteC - link to @NewsX intvu with @PrashantKishor on @PMOIndia  #COVID19India handling,… https://t.co/rRK9lTr184",Priya Sahgal,New Delhi India,4,1,2020-06-01 15:10:59
"With 990 fresh cases, COVID-19 tally in Delhi crosses 20,000 mark
.
.
.
Live Updates: https://t.co/wRF3Xud2fV… https://t.co/m1p6cpgCsg",DNA,India,4,0,2020-06-01 15:10:41
#SwachhBharatMission (Gramin) Phase II commences in #Rajasthan with a huge increase in the state’s total no. of Pan… https://t.co/6UuTemrti2,Alokita Sharma,"Rajasthan, India",7,2,2020-06-01 15:10:40
"Let the truth sink in! 
#COVIDー19 #COVIDUpdates #COVID19India #Lockdown5point0 #LockdownRelaxation https://t.co/qlqUfaMS5O",Ramya Karthik,Good Old Chennai,0,0,2020-06-01 15:10:36
If oppression had a face. 😠😠😠😠😠😠😠#ModiSupportsHateSpeech #ModiFailsIndia #modifails #BJPFailsIndia… https://t.co/erQurcWhd3,Dr.Pinkey yadav #StayAtHomeSaveLives,India,0,0,2020-06-01 15:10:24
"9. Sanitation worker and frontline worker safety is crucial to ensure we  are able to respond to #COVID19India 
Ens… https://t.co/alzJaKdnry",Jeevika,,1,2,2020-06-01 15:08:52
"@IndiaToday @IndiaTodayFLASH @PreetiChoudhry Uttarakhand’s Covid-19 tally rise to 929
Get all the latest covid upda… https://t.co/ge6kuN6qBs",MapsofIndia,India,0,0,2020-06-01 15:08:46
"@jgopikrishnan70 @Singh26Urmila @CMOMaharashtra @Dev_Fadnavis
@INCIndia @PawarSpeaks
Defies Logic!
In Maharashtra t… https://t.co/Qm4zNJwcR9","Dr. V. Prasad, Ph.D",Bhagyanagaram (Hyderabad),0,0,2020-06-01 15:08:45
"Me to Ex - there is nothing worse than you...

2020 - Ruko Zara 😷

#worstyear #COVID19India #lockdownindia",Adarsh singh,Delhi,0,0,2020-06-01 15:08:30
"@CNBC_Awaaz . @NeerajCNBC None of the intellectuals, including the medic @drjsarora on #awaazadda seem to have any… https://t.co/BWAQV8Z4mL",Yossarian,Mumbai,0,0,2020-06-01 15:07:56
"@htTweets Indian railways started operations of 200 passenger trains from Monday
Get all the latest covid updates 👇… https://t.co/Pz4ww88pQA",MapsofIndia,India,0,0,2020-06-01 15:07:23
@shukla_tarun @makemytrip Everyone left to their own fate...that's what you call Atmanirbhar bharat ! #COVID19India,srj mkj,gurgaon,0,0,2020-06-01 15:03:00
"Ho good to have an Economy in India where to reach our goal.......
To show how to calculate the Economy battles....… https://t.co/GPSQnmaZJQ",Ambattur B.SATHISHKUMAR,,0,0,2020-06-01 15:01:22
"Our earlier predictions have come true that India might have 2 Lakh COVID19 confirmed cases by the 5th of June. 

T… https://t.co/rMAKH8C5cj",Kalyan Varma,India,0,0,2020-06-01 15:01:17
"94 new #COVID__19 cases and 6 more death reported in #Telangana.

79 cases under #Hyderabad
88 death till date 

To… https://t.co/b8e71kBSAJ",Aashish,"Hyderabad, India",0,3,2020-06-01 15:00:35
"Gujarat Corona Daily Report: 1 June

#Gujarat reported 423 positive cases of Covid-19, and  861 recoveries today in… https://t.co/xReOADT4V0",Democracy Times Network,India,1,1,2020-06-01 14:59:46
"#MSME #COVID19India
Boost to MSMEs, help for farmers, street vendors in major Cabinet decisions… https://t.co/47ifCLzL5t",VIRAJ V DEVDIKAR 🇮🇳,Pune,0,0,2020-06-01 14:59:12
"You can feel free to contact us on any of these numbers if you can help. We would be glad if he is helped.
email :-… https://t.co/eT77IXk1TH",Tirth Shah 🇮🇳,,1,0,2020-06-01 14:58:46
"@PMOIndia
@narendramodi_in

https://t.co/Ss6ngQHwxE

INDIA ENTERED IN COMMUNITY SPREAD STAGE. 

#IndiaFightsCorona… https://t.co/Wsh5XlKYKM",Ganesh Hegade,"Solapur, India",0,0,2020-06-01 14:58:34
Sir @narendramodi 🙏🏽- @forus_health is the largest provider of tele-ophthalmology solutions in India 🇮🇳 - #eyecare… https://t.co/Pzr4BCTEKB,Donny Thomas,Bangalore,1,0,2020-06-01 14:58:04
"@ANI Indian railways started operations of 200 passenger trains from Monday
Get all the latest covid updates 👇… https://t.co/2OhVbT2wHZ",MapsofIndia,India,0,0,2020-06-01 14:57:10
"Be it any calamity, festivals and music have helped people come out of difficult situations: Indian PM Modi, for Lo… https://t.co/8EOmzwZt2n","""Fantacy Tv"" Channel ( A Mirror of News Agency )","Agartala, Tripura, India (UDP)",0,0,2020-06-01 14:57:00
"Popular Front of India Rescue - Relief - Rehabilitation - Humanitarian Aid Services in Maharashtra

* Buried the De… https://t.co/WzjSt02CxG",Mohamed Sulaiman,Kuala Lumpur Federal Territory,1,1,2020-06-01 14:56:46
"Hospital Max Saket, COVID building ICU https://t.co/1tGUHxRymN 9958992722 (Naveen)
@PMOIndia 
@narendramodi… https://t.co/j3fz3BxEAO",Shravan Pandey (सशक्त युवा🇮🇳 सशक्त भारत),"Basti, India",1,0,2020-06-01 14:56:45
"Madhya Pradesh Corona Daily Report: 1 June

#MadhyaPradesh reported 194 positive cases of Covid-19 and 161 recoveri… https://t.co/o7ghRusrAi",Democracy Times Network,India,3,1,2020-06-01 14:56:34
@MeerFoundation to support the boy whose heartbreaking video of trying to wake his dead mother went viral.. Good to… https://t.co/URNRAWnZhx,Rahul Verma,"New Delhi, India",4,3,2020-06-01 14:56:31
Respect the Police!....Thank you for your Service #realhero #Police #COVID19India https://t.co/8REYlGJPxt,SIFW,"London, United Kindgom ",0,0,2020-06-01 14:56:28
