Tweets,User,User_location,fav_count,rt_count,tweet_date
"#Coronawatch India

Total Samples tested
as on 28 May 20, 8:00 AM: 33,62,136
Deaths: 4,531
Recoveries: 67,691
No. o… https://t.co/591Yrd1lu4",PIB in Maharashtra 🇮🇳 #MaskYourself 😷,"Mumbai, India",3,1,28-05-2020 07:50
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

▶️ Confirmed cases: 158,333
▶️ Active… https://t.co/mTrlFVwEyc",Y4S FOUNDATION,India,3,0,28-05-2020 06:46
"#IndiaFightsCorona:

#COVID19 India UPDATE:

▪️ Total Cases - 158333
▪️Active Cases - 86110
▪️Cured/Discharged- 676… https://t.co/4uDqZJA3VX",PIB in Mizoram,"Mizoram, India",0,1,28-05-2020 06:17
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

🟦 Confirmed cases: 158,333
🟥 Active c… https://t.co/rKY03dQD8M",PIB in Mizoram,"Mizoram, India",7,15,28-05-2020 06:15
"Watch our programme #Duniya_Mere_Aage special on Indian Foreign Policy: Vasudhaiva Kutumbakam on 28 May, Thursday a… https://t.co/DDktVEhvnz",DD-URDU,,4,6,28-05-2020 06:00
"#CoronaUpdatesIndia

Active Cases - 86110
Cured / Discharged - 67691
Deaths - 4531
Migrated - 1 

Updates as on May… https://t.co/ewpRJn7ok6",Amarjyot Arora,New Delhi,0,11,28-05-2020 05:29
"CoronaVirusUpdates: State-wise details of Total Confirmed #COVID19 cases (till 28 May, 2020, 08:00 AM) ➡️States wit… https://t.co/H39xKl2bUI",Harsh Singh Rajput,"Bengaluru, India",1,0,28-05-2020 05:04
"#COVID19India Tracker
(As on 28 May, 2020, 08:00 AM)

▶️ Confirmed cases: 158,333
▶️ Active cases: 86,110
▶️ Cured/… https://t.co/d2TH1TM2tS",Bangalore 247,Bengaluru,0,15,28-05-2020 04:57
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

➡️Confirmed cases: 158,333
➡️Active c… https://t.co/9ayucQdNcW","Field Outreach Bureau,Anantnag(J&K)","Srinagar,J&K",3,0,28-05-2020 04:52
"The #Coronavirus tally in #India has risen to 1,58,333 including 86,110 active cases, 67,692 cured/discharged, and… https://t.co/fkJiQZtVFG",INSIDENE,"Guwahati, India",1,6,28-05-2020 04:43
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

  Confirmed cases: 158,333
 Active ca… https://t.co/ZnZXBJrtDC",nirmalya behera,india,1,0,28-05-2020 04:37
"Today #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

▶️ Confirmed cases: 158,333
▶️… https://t.co/7Ft8QwXR2d",TNBJPMEDIAPRASAD,"Tamil Nadu, India",2,0,28-05-2020 04:33
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

▶️ Confirmed cases: 158,333
▶️ Active… https://t.co/e0Lfs4jMJ0",Cheenku,,0,0,28-05-2020 04:30
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

▶️ Confirmed cases: 158,333
▶️ Active… https://t.co/23nuNSEIf4",PIB in Rajasthan,"Jaipur, Rajasthan",1,15,28-05-2020 04:27
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

▶️ Confirmed cases: 158,333
▶️ Active… https://t.co/P3VzuFA4V3","ROB, Min of I&B, Patna (Regional Outreach Bureau)","Patna, India",5,1,28-05-2020 04:25
"SARS-CoV-2 (COVID-19) Testing: Status Update 28 May 2020 9:00 AM IST

Total
Tested samples - 33,62,136

Last 24 hou… https://t.co/j7izMVZdRI",Praveen kumar,"Chennai, India",0,0,28-05-2020 04:24
"#IndiaFightsCorona

#COVID19 #India #UPDATE

Total Cases - 158333
Active Cases - 86110
Cured/Discharged- 67691
Deat… https://t.co/JhSryupha8",Monjit Bora,"Assam, India",6,1,28-05-2020 04:19
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

▶️ Confirmed cases: 158,333
▶️ Active… https://t.co/CF6k1AS8jf",PIB in Telangana 🇮🇳 #StayHome #StaySafe,Hyderabad,4,6,28-05-2020 04:19
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

🟦 Confirmed cases: 158,333
🟥 Active c… https://t.co/hd4oA4jd8u",Bureau of Outreach & Communication (BOC),New Delhi,25,15,28-05-2020 04:15
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

6,566 new Cases registered today.… https://t.co/WH30l8DXxp",Naresh 🇮🇳,"Anantapur, India",0,1,28-05-2020 04:13
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

▶️ Confirmed cases: 158,333
▶️ Active… https://t.co/RWvivTOZgE",NAVIN MEHTA 🇮🇳🇮🇳⛳⛳🕯🕯🐅🐅,"Katihar, India",0,217,28-05-2020 04:13
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

▶️ Confirmed cases: 158,333
▶️ Active… https://t.co/g7eKL2a5rI",Moksh,भारत वर्ष,0,0,28-05-2020 04:11
"#IndiaFightsCorona:

#COVID19 India UPDATE:

▪️ Total Cases - 158333
▪️Active Cases - 86110
▪️Cured/Discharged- 676… https://t.co/ieJgMMlmR7",Moksh,भारत वर्ष,0,0,28-05-2020 04:10
"#IndiaFightsCorona:

#COVID19 India UPDATE:

▪️ Total Cases - 158333
▪️Active Cases - 86110
▪️Cured/Discharged- 676… https://t.co/tw9QG2hl2D",सिरोही की आवाज,जयपुर,2,0,28-05-2020 04:05
"#CoronaUpdatesIndia

Active Cases - 86110
Cured/Discharged- 67691
Deaths - 4531
Migrated - 1 

Updates on May 28, 2… https://t.co/nhAYULuM8Y",MAHA INFO CENTRE,NEW DELHI,6,15,28-05-2020 04:02
"#IndiaFightsCorona:

#COVID19 India UPDATE:

▪️ Total Cases - 158333
▪️Active Cases - 86110
▪️Cured/Discharged- 676… https://t.co/0eJleJ6S3a",PIB in Rajasthan,"Jaipur, Rajasthan",6,93,28-05-2020 04:01
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 10th May, 2020, 08:00 AM)

▶️ Confirmed cases: 158,333
▶️ Acti… https://t.co/cRMijZhnfA",PIB in Jammu and Kashmir,"Srinagar, Kashmir",0,0,28-05-2020 04:01
"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 28 May, 2020, 08:00 AM)

▶️ Confirmed cases: 158,333
▶️ Active… https://t.co/QOPUNoAJOB",#IndiaFightsCorona,,232,20,28-05-2020 04:00
"#IndiaFightsCorona:

#COVID19 India UPDATE:

▪️ Total Cases - 158333
▪️Active Cases - 86110
▪️Cured/Discharged- 676… https://t.co/krEIJD2Gl8",PIB in Jammu and Kashmir,"Srinagar, Kashmir",1,0,28-05-2020 04:00
"#IndiaFightsCorona:

#COVID19 India UPDATE:

▪️ Total Cases - 158333
▪️Active Cases - 86110
▪️Cured/Discharged- 676… https://t.co/dmpObBAijK",विनीत रिछारिया,Bhopl,0,0,28-05-2020 03:50
"#IndiaFightsCorona:

#COVID19 India UPDATE:

▪️ Total Cases - 158333
▪️Active Cases - 86110
▪️Cured/Discharged- 676… https://t.co/ipcxoFBIXs",Prayagraj District,"Prayagraj, India",2,1,28-05-2020 03:42
"#IndiaFightsCorona:

#COVID19 India UPDATE:

▪️ Total Cases - 158333
▪️Active Cases - 86110
▪️Cured/Discharged- 676… https://t.co/0DX7l0Zr8P",FOB Chhatarpur (MP),"Chhatarpur, India",3,3,28-05-2020 03:41
"#IndiaFightsCorona:

#COVID19 India UPDATE:

👉 Total Cases - 158333
👉 Active Cases - 86110
👉 Cured/Discharged- 6769… https://t.co/lSfbmETs3z",Sambad English,Odisha,2,44,28-05-2020 03:40
"#IndiaFightsCorona:

#COVID19 India UPDATE:

▪️ Total Cases - 158333
▪️Active Cases - 86110
▪️Cured/Discharged- 676… https://t.co/gBDf0GGBpf","Field Outreach Bureau,Udhampur(J&K)","Udhampur, Jammu And Kashmir",0,1,28-05-2020 03:38
"#IndiaFightsCorona:

#COVID19 India UPDATE:

👉 Total Cases - 158333
👉Active Cases - 86110
👉Cured/Discharged- 67691… https://t.co/P0vaqgCc79",Oneindia News,India,1,2,28-05-2020 03:34
"#IndiaFightsCorona:

#COVID19 India UPDATE:

▪️ Total Cases - 158333
▪️Active Cases - 86110
▪️Cured/Discharged- 676… https://t.co/NtgxWIyixo",#IndiaFightsCorona,,90,1,28-05-2020 03:29
RT @SandipGhose: The problem with Corona is the older generation are more vulnerable to the virus but would be less worried about jobs - th…,Ash Rockzz,India,0,3,31-05-2020 08:17
"@romanaisarkhan @ABPNews Do u really think that modi govt should go with unlocking the country ,when there are incr… https://t.co/TfOZ6rAn5T",im@sagar,"Pune, India",0,0,31-05-2020 08:17
"RT @YayathiPuru: Does India really have a low death rate from #COVID19India ?
https://t.co/zxbZzioXz5",between two shades of grey,on a flying carpet,0,15,31-05-2020 08:17
"RT @YayathiPuru: Does India really have a low death rate from #COVID19India ?
https://t.co/zxbZzioXz5",Prakash,"Guwahati,Shillong&Delhi",0,15,31-05-2020 08:17
RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,S Mobarak Nazir Azmi,India,0,93,31-05-2020 08:16
"RT @YayathiPuru: Does India really have a low death rate from #COVID19India ?
https://t.co/zxbZzioXz5",Shubhra Verma,,0,15,31-05-2020 08:16
RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Rohan Srivastava,,0,93,31-05-2020 08:16
"RT @YayathiPuru: Does India really have a low death rate from #COVID19India ?
https://t.co/zxbZzioXz5",Kas,,0,15,31-05-2020 08:16
RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Sandhumanminder,Earth,0,93,31-05-2020 08:16
"RT @YayathiPuru: Does India really have a low death rate from #COVID19India ?
https://t.co/zxbZzioXz5",Girish,,0,15,31-05-2020 08:16
"RT @kanwalll_: So why amity is asking us to pay full amount of fees ⁉️
Amity be cooperative with your students‼
@ugc_india @AmityUni #amity…",Gaurav Chhonker,,0,5,31-05-2020 08:16
"RT @YayathiPuru: Does India really have a low death rate from #COVID19India ?
https://t.co/zxbZzioXz5",Argh Gentum,Omnipresent,0,15,31-05-2020 08:16
"RT @ayazrazakhan6: @ChouhanShivraj @narendramodi Mama ji , Students want Justice
#GeneralPromotionToMPStudent 
@PMOIndia @narendramodi @DrR…",Rishu Sharma,"Indore,India",0,4,31-05-2020 08:16
"RT @MonishJ94815458: Risking lifes of students and teachers just for politics and funds.
Wahh @ChouhanShivraj mama ji wahh! @OfficeofSSC @u…",Tanishk Jain,,0,3,31-05-2020 08:15
"A senior official from government medical college and hospital, who attended the meeting said, “I have gone into ho… https://t.co/p8tTlGqEPL",Sabah Kashmiri,,1,0,31-05-2020 08:15
A senior officer in #JammuAndKashmir tested positive for #coronavirus disease #Covid19 on Saturday. This comes a fe… https://t.co/1dwlJRwrGK,Sabah Kashmiri,,1,0,31-05-2020 08:15
"Does India really have a low death rate from #COVID19India ?
https://t.co/zxbZzioXz5",Yayathi Puru,,5,15,31-05-2020 08:15
"RT @iPrashant_IND: Dear Prime minister @narendramodi ji, 
Citizens of India don't have right to know the amount deposited in @PMCares fund?…",Sumit Kumar,"Ranchi,Jharkhand",0,1,31-05-2020 08:15
The problem with Corona is the older generation are more vulnerable to the virus but would be less worried about jo… https://t.co/vDE2Pv9Xp2,GhoseSpot,mostly on the road,14,3,31-05-2020 08:15
RT @iVikasAgrawal: I am honoured to receive the certificate of appreciation for the fight against #COVID19India in lockdown. It is more tha…,Vicks Solanki,Alamut.,0,11,31-05-2020 08:15
"HIV is much better the Covid-19 .
Jo pelega vhi jhelega.
#CoronaUpdatesInIndia #COVID19India",Anuj jain,"Bhopal, Madhya Pradesh",0,0,31-05-2020 08:15
RT @iVikasAgrawal: I am honoured to receive the certificate of appreciation for the fight against #COVID19India in lockdown. It is more tha…,Vigilant,DarkLord,0,11,31-05-2020 08:14
@lokeshjain767 Lockdown to Khulna de 😜 #CoronavirusIndia #COVID19India,Nagendra Singh,Delhi NCR,0,0,31-05-2020 08:14
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",E.R. Sakthivel DFI,,0,217,31-05-2020 08:14
@narendramodi now U have opened lockdown &amp; it's good but please convey and plan for very strict 1 month lockdown. W… https://t.co/AFYQfO2rYO,Manoj Krishna C,Bangalore,0,0,31-05-2020 08:14
"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",अखंड भारतीय सिंह🚩राष्ट्रवादी भक्त🚩,,0,217,31-05-2020 08:14
"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",कुन्दन वैदिक मऊ u.p.,"Mau, India",0,217,31-05-2020 08:13
"RT @knockknockhell: Pic 1 : Old age Yumdoot 
Pic 2 : Modern Age Yumdoot 

@NorbertElekes 
#France #Covid19India #COVID2019india #lockdownef…",Dr. S. Chowdhuri,গ্রাম-বাংলা,0,2,31-05-2020 08:12
"RT @ayazrazakhan6: @ChouhanShivraj @narendramodi Mama ji , Students want Justice
#GeneralPromotionToMPStudent 
@PMOIndia @narendramodi @DrR…",Anish,,0,4,31-05-2020 08:11
"A million dollar pic, u r a Super PJ brother. 
@javeddar786 
#COVID 
#COVID19India 
#COVID19Pandemic… https://t.co/1T1uhoN8My",rahi shoaib mohd,"Anantnag,Jammu And Kashmir",0,0,31-05-2020 08:11
"CDC ""Decision Trees"" is it safe to reopen businesses, communities, schools, camps, daycares &amp; mass transit?… https://t.co/mBWjxtHf5z",A Digital Magazine - Espreson,"Asansol, India",0,0,31-05-2020 08:11
"RT @MonishJ94815458: Risking lifes of students and teachers just for politics and funds.
Wahh @ChouhanShivraj mama ji wahh! @OfficeofSSC @u…",Vikalp Gautam,,0,3,31-05-2020 08:11
"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Adv Anand Mishra,दुनिया के मसान में,0,217,31-05-2020 08:10
#Jammu &amp; #Kashmir recorded the highest single day increase of 177 new #Covid19 cases on Saturday taking the overall… https://t.co/vkVDl5Rqaw,Sabah Kashmiri,,4,0,31-05-2020 08:10
2020 Successful ongoing project 'Feed the Hungry'! A big thankyou to all supporters &amp; volunteers! And a big big tha… https://t.co/o028EJQ9Pm,PSF-India,Hyderabad,0,0,31-05-2020 08:10
The Real Heros in a pandemic- #Maharashtra #Police personnel need to take more Precautions/care as the #Covid-19 in… https://t.co/NM6oB8JLHm,Mahendra Shinde,,0,0,31-05-2020 08:09
Malls will be open. Doesn’t malls have centralised AC system? Hospitals have shut down their centralised systems be… https://t.co/Z6JfkPKvzO,Pain Killer,Twitter,0,0,31-05-2020 08:09
"The rest of the world opens up when Coronavirus cases drop. India opens up when cases spike.
#COVID19India",Shahid Akhtar,"Ghaziabad, India",0,0,31-05-2020 08:09
"Ohh I didn't knew this is called #SocialDistancing in Kolkata, West Bengal
Do they obey #Lockdown Guidelines?
I Won… https://t.co/xk5Psr3FpW",Rahul,,0,0,31-05-2020 08:08
"RT @ayazrazakhan6: @ChouhanShivraj @narendramodi Mama ji , Students want Justice
#GeneralPromotionToMPStudent 
@PMOIndia @narendramodi @DrR…",Varun kumar niranjan,,0,4,31-05-2020 08:08
RT @ShrayashUpadhy2: Is RGPV or M.P Govt. capable of replacing a son/daughter of a family if something happens to them?Exams are important…,Ajay kumar Sahu,India,0,1,31-05-2020 08:08
"RT @ShrayashUpadhy2: General Promotion is not a demand but a necessity of time. 
JAAN HAI TO JAHAN HAI..!! 🙏🙏
#GeneralPromotionToMPStudents…",Ajay kumar Sahu,India,0,1,31-05-2020 08:08
"RT @ayazrazakhan6: @ChouhanShivraj @narendramodi Mama ji , Students want Justice
#GeneralPromotionToMPStudent 
@PMOIndia @narendramodi @DrR…",Moinca,,0,4,31-05-2020 08:08
"RT @Mundra08: Justice Pardiwala was part of Gujarat HC bench that heard
suo motu proceedings +PILs that raised various issues being faced b…",melee,,0,1,31-05-2020 08:07
"RT @ManavDharam: In this hour of need, #Manav_Utthan_Sewa_Samiti, #Howrah (West Bengal ) distributed grocery packages to needy people by fo…",GouravRanapaheli,"Siliguri, India",0,13,31-05-2020 08:07
"Risking lifes of students and teachers just for politics and funds.
Wahh @ChouhanShivraj mama ji wahh! @OfficeofSSC… https://t.co/qFltkAc3MO",Monish Jain,"Bhopal, India",2,3,31-05-2020 08:07
"@ChouhanShivraj @narendramodi Mama ji , Students want Justice
#GeneralPromotionToMPStudent 
@PMOIndia @narendramodi… https://t.co/4Dv173fVCP",ayaz raza khan,,4,4,31-05-2020 08:06
"RT @Spirits10Funn: @A_LouisePowell Hi folks #WritingCommunity #poets As said earlier, my new most awaited Poem ""Corona Times"" is out now on…",SAKrishnan,,0,2,31-05-2020 08:06
RT @theschoolpostin: UNLOCKDOWN-1 may be a good news for business but public in general now would need to be more #selfdiscipline #vigilant…,Swati Nitin Gupta,"New Delhi, India",0,1,31-05-2020 08:05
"Dr Naveed Shah, Superintendent of Srinagar Chest Diseases Hospital, tweeted: ""Seeing the travellers who test positi… https://t.co/Fu6jyZQLMj",IANS Tweets,New Delhi,2,0,31-05-2020 08:05
"RT @LtGenGurmit: 1/n
31 May 2020 :
#COVID19India, #CoronavirusIndia, #Lockdown Unlock ???

No Vaccine &amp; Solution in Immediate Sight, Yet

M…",Rahul Choudhary,"New Delhi, India",0,6,31-05-2020 08:04
"Slapping a Gulam with much logic within 30 sec.
Modi for nation.🚩🚩

#COVID19India #JaiHind 
#JaiShriRam https://t.co/bIpO4jGpyX",Basavaraj ƘƛԼƘƖ 🇮🇳,"Bengaluru, India",0,0,31-05-2020 08:04
RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Dharm,Earth,0,93,31-05-2020 08:04
"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Anil Amrutwar,"Nanded, India",0,217,31-05-2020 08:03
"Covid cases spike to a record high of 129 in Odisha; Tally rises to 1948
#Odisha #OdishaFightsCorona… https://t.co/19eBTZvpTl",PenNews,,0,0,31-05-2020 08:03
"What do you think about this? 

#Indianpolice

#GeorgeFloydMurder 
#COVID19India https://t.co/fUnzyGbvaM",N a t u r e `|^,Chennai,0,0,31-05-2020 08:03
Hehehe ..if u r strong and smart u can survive ..be safe and maintain social distancing #COVID19India https://t.co/XjslrhehQX,Geet,Chennai,2,0,31-05-2020 08:02
RT @abantika77: The signatories #Covid19India https://t.co/2Ej8OjyyTZ,Kabir Firaque,"New Delhi, Guwahati",0,2,31-05-2020 08:01
RT @afiindia: #NationalGames2020 may suffer due to #COVID19India #coronavirus https://t.co/1TD4wLFxpp,shubhankarshubham,,0,9,31-05-2020 08:01
"In the last 24 hours, 91 police personnel have tested positive for #COVID19 have been reported. Total number of pos… https://t.co/xZII3KOwof",Waqas Ahmad Mir,Anantnag kashmir,0,0,31-05-2020 08:01
RT @iVikasAgrawal: I am honoured to receive the certificate of appreciation for the fight against #COVID19India in lockdown. It is more tha…,Manisha Singhal,"नई दिल्ली, भारत",0,11,31-05-2020 08:00
"You may visit https://t.co/iJFyUoxphE to see #CoronaVirusUpdates, guidelines, &amp; awareness materials for #COVID19… https://t.co/6bZUaG36f5",Covid India Seva,India,4,0,31-05-2020 08:00
"@DDnewschd
#raining #COVID19India @IMDWeather 
cool and green. 
Stay home stay safe. https://t.co/UA3awjI9R5",AJAY K J 🇮🇳,"Chandigarh, India",1,0,31-05-2020 07:59
"RT @SunilMohan1958: @RBI @FinMinIndia @YESBANK is asking for deposits from gullible customers whereas already battered from COVID-19, sr ci…",Karan Gupta,,0,14,31-05-2020 07:59
RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic. https://t.co/tW8EeP0P21,Gp_edit,,0,93,31-05-2020 07:59
RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic. https://t.co/tW8EeP0P21,mastan khan,,0,93,31-05-2020 07:57
"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Dr Ragini Agarwal,,0,217,31-05-2020 07:57
"RT @satyajeettambe: Some people are busy doing politics... 
We are busy in our commitment for people ! 

Blood Donation Drive Continues...…",Ahmed pathan,,0,31,31-05-2020 07:55
"All religious places should be shut for a long time.
We don't need religious places to open irrespective of religio… https://t.co/dqkeiVVJwQ",Akki,,1,0,31-05-2020 07:55
RT @MapmyIndiaMove: 8380 new cases reported in the last 24 hrs in India. Stay updated #coronavirus stats in India with MapmyIndia COVID-19…,♥️💢Soniyaskjain 💢♥️,INDIA,0,1,31-05-2020 07:55
"RT @PIB_India: Updates on #COVID19India 

▪️ 82,369 patients cured; 11,264 cured in last 24 hrs

▪️ Recovery rate jumps to 47.40%

 ▪️1,26,…",McWater Wright,"London, England",0,29,31-05-2020 07:54
RT @iVikasAgrawal: I am honoured to receive the certificate of appreciation for the fight against #COVID19India in lockdown. It is more tha…,देबीनंद मिश्रा,,0,11,31-05-2020 07:54
"RT @DataGuyRedux: #COVID19India #COVIDUpdates #Covid_19 #Covid_19india #COVID__19 

Total cases -: 181826
New Cases -: 8332
Growth rate -:…",Rajesh,"Sharjah, United Arab Emirates",0,20,31-05-2020 07:54
"RT @ManavDharam: In this hour of need, #Manav_Utthan_Sewa_Samiti, #Howrah (West Bengal ) distributed grocery packages to needy people by fo…",Shiyal Dilip,"Navsari, India",0,13,31-05-2020 07:54
"RT @HelloKuruvi: No restrictions on #Interstate, #Intrastate movements of person and goods. No special permission/approval/ e-permit will b…",SA,,0,3,31-05-2020 07:53
"RT @LavekarBharati: Our Volunteers Distributing Essential Grocery Packets &amp; #Sanitary_Pads,to Needy People in #Ward_61 #Versova_Vidhansabha…",Seetanand Shinge,,0,2,31-05-2020 07:53
"RT @CNBCTV18Live: #COVID19India Update | India sees the biggest single-day rise in total cases that is by 8,380 taking the total to 1,82,14…",Santosh | content writer| Counsellor,,0,9,31-05-2020 07:53
"@mybmc Mumbai Corporation doing a good job in fight against
#Covid19India Have set up 200 bed covid centre in Dhara… https://t.co/7HL01pcAwQ",Nitin Parikh,India,0,0,31-05-2020 07:53
"Jeremy Philemon has developed https://t.co/A3P4GGm8rD website
Thank you for your contribution to fight against… https://t.co/FE8SigTxCS",Raju Prasad,India,0,0,31-05-2020 07:53
"RT @MapmyIndiaMove: Get COVID-19 ""Complete Info""- Just not stats on 
@MapmyIndia #COVID-19 Guide. Now find, track and report local everythi…",Swapan Ojha,,0,33,31-05-2020 07:52
RT @MapmyIndiaMove: 7466 new cases reported in the last 24 hrs in India. Stay updated #coronavirus stats in India with MapmyIndia COVID-19…,♥️💢Soniyaskjain 💢♥️,INDIA,0,3,31-05-2020 07:52
RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Rajen,,0,93,31-05-2020 07:52
