Tweets,User,User_location,fav_count,rt_count,tweet_date
"RT @ETNOWlive: Reel-life villain turns real-life hero, #SonuSood speaks to ET NOW’s @RaoKarunya about helping stranded migrant workers duri…",Chhotu yaduvanshi,,0,140,2020-06-04 04:18:31
"RT @ians_india: 𝗘𝘅𝗰𝗲𝗿𝗽𝘁𝘀 𝗳𝗿𝗼𝗺 𝘁𝗵𝗲 𝗶𝗻𝘁𝗲𝗿𝘃𝗶𝗲𝘄

Q: How do you see the fight against #COVID19 under the leadership of Prime Minister #NarendraM…",Sradhasish,"Goa, India",0,9,2020-06-04 04:18:27
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Soumitra Singh Thakur, India,0,673,2020-06-04 04:18:20
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Ritul Raj,Raipur (c.g) INDIA,0,673,2020-06-04 04:18:17
"@AbdulMajeedSDPI @CMofKarnataka @nimmasuresh @siddaramaiah @hd_kumaraswamy #SayNoToSchool
#schoolsreopening… https://t.co/Tobe6bSWvv",Mansoor,Indian,0,0,2020-06-04 04:17:57
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",vfx,India,0,200,2020-06-04 04:17:56
"RT @TOIDelhi: Health dept orders Mool Chand Khairati Lal Hospital, Saroj Super Speciality Hospital and Sir Ganga Ram Hospital to provide 10…",ashu hotla,,0,7,2020-06-04 04:17:40
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Harshil Pankaj Kakaiya,"Tempe, AZ",0,200,2020-06-04 04:17:32
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Saurabh,India,0,200,2020-06-04 04:17:03
"RT @TimesDemocracy: @ArogyaAndhra Andhra Pradesh Corona Detailed Report: 3 June

#AndhraPradesh reported 79 new local cases of Covid-19 &amp; 9…",Chetan_fan_of_pspk,"Hyderabad, India",0,2,2020-06-04 04:16:45
"RT @ians_india: 𝗘𝘅𝗰𝗲𝗿𝗽𝘁𝘀 𝗳𝗿𝗼𝗺 𝘁𝗵𝗲 𝗶𝗻𝘁𝗲𝗿𝘃𝗶𝗲𝘄

Q: How do you see the fight against #COVID19 under the leadership of Prime Minister #NarendraM…",Suhel Narvekar 🇮🇳 \( ö )/,India,0,9,2020-06-04 04:16:44
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Deshbhakt Nilesh,,0,673,2020-06-04 04:16:13
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Maz,Lucknow,0,673,2020-06-04 04:16:08
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Praveen Durgiraala🌈,,0,200,2020-06-04 04:15:57
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",DP,,0,200,2020-06-04 04:15:56
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Navroop Singh,"New Delhi, India",0,200,2020-06-04 04:15:49
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Vikas Chauhan,New Delhi,0,673,2020-06-04 04:15:40
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Abhishek Sith,,0,673,2020-06-04 04:15:20
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Gaurang Gadkari,"Clifton Park, NY",0,200,2020-06-04 04:14:56
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",maneesh kumar,Lucknow,0,200,2020-06-04 04:14:51
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Romesh Somani,"Bikaner, India",0,200,2020-06-04 04:14:05
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",muhammad ismail,,0,673,2020-06-04 04:14:02
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Anaskariyampilly,,0,673,2020-06-04 04:14:00
"@CMofKarnataka  kalaburgi has highest carona postive petient and still public is roaming freely, in two days 100 an… https://t.co/nPuNzK9knN",drbhuvaneshwari,,0,0,2020-06-04 04:13:51
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Ankush Singh,Oman,0,200,2020-06-04 04:13:51
My brother in law found #COVID19India Positive and now he is in #Fortishospital Noida Sec 62. Hospital management a… https://t.co/KmBrwb9x7u,Chandan Surja,"New Delhi, India",0,0,2020-06-04 04:13:45
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",🚩 Gopal Agarwal🚩,,0,200,2020-06-04 04:13:42
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Neetu Mattas ‏‎نیتو میٹس,"Dwarka New Delhi, India",0,673,2020-06-04 04:13:41
"#COVID19India Update:

▪️ Total Cases: 216919
▪️Active Cases: 106737
▪️Cured/Discharged: 104107
▪️Deaths: 6075 https://t.co/GWBRArjtIB",News Daily 24,"Guwahati, Assam",1,0,2020-06-04 04:13:40
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Rupender Goyal,,0,673,2020-06-04 04:13:35
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",@pk 2.0,Earth,0,673,2020-06-04 04:13:19
"RT @ians_india: 𝗘𝘅𝗰𝗲𝗿𝗽𝘁𝘀 𝗳𝗿𝗼𝗺 𝘁𝗵𝗲 𝗶𝗻𝘁𝗲𝗿𝘃𝗶𝗲𝘄

Q: How do you see the fight against #COVID19 under the leadership of Prime Minister #NarendraM…",Dr Rahul kumar 🇮🇳,New Delhi / Ballia ,0,9,2020-06-04 04:12:41
"INDIA Daily Cases,

 3 June 9,633⬆️🔴
 2 June 8,715⬆️🔴
 1 June 7,761⬇️🟢

30 May 8,336⬆️🔴
29 May 8,105⬆️🔴
28 May 7,30… https://t.co/S5c8QJY5mj",Coronavirus Update,,1,0,2020-06-04 04:12:29
"RT @ians_india: 𝗘𝘅𝗰𝗲𝗿𝗽𝘁𝘀 𝗳𝗿𝗼𝗺 𝘁𝗵𝗲 𝗶𝗻𝘁𝗲𝗿𝘃𝗶𝗲𝘄

Q: How do you see the fight against #COVID19 under the leadership of Prime Minister #NarendraM…",Dr. Pramod Sawant,,0,9,2020-06-04 04:12:27
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Vivek Deveshwar,"Bengaluru, India",0,200,2020-06-04 04:12:23
"RT @dna: #COVID19 in India live updates: Highest spike in cases yet again, 9304 new reported on Wednesday 

#coronavirus #COVID19India #Cor…",Ravindra Lodhi Nagpure🇮🇳,Balaghat Madhy Pradesh,0,2,2020-06-04 04:12:11
"RT @dna: #COVID19 in India live updates: Senior Defence Ministry official tests positive

#coronavirus #COVID19India #CoronavirusOutbreakin…",Ravindra Lodhi Nagpure🇮🇳,Balaghat Madhy Pradesh,0,10,2020-06-04 04:12:08
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Misterminhaj⁷¹¹,India,0,673,2020-06-04 04:12:04
"#COVID19 in India live updates: Highest spike in cases yet again, 9304 new reported on Wednesday 

#coronavirus… https://t.co/QeN5un2Xbl",DNA,India,15,2,2020-06-04 04:11:33
Chief Minister Yogi Adityanath has authorised the State Health Department to use his government aircraft for bringi… https://t.co/M6gbsetkoQ,News zone91,,1,0,2020-06-04 04:11:29
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",shubhu 🇮🇳,India,0,200,2020-06-04 04:11:23
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Dr.N🗯,India,0,200,2020-06-04 04:10:55
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",VIJAYA KUMAR,"Trivandrum, India",0,200,2020-06-04 04:10:42
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",sneha nair,"मुंबई, भारत",0,673,2020-06-04 04:10:28
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Nirbhar Oddvani,India,0,200,2020-06-04 04:10:17
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Jitender Singh,,0,673,2020-06-04 04:10:16
"RT @saikirankannan: In the last 6 days, the positivity rate has risen from 4.80% to 5.11%

0.31% increase in 6 days. 

In these 6 days, Ind…",रंगा - ரங்கா Iyengar,Bharat,0,5,2020-06-04 04:10:15
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Parneet,,0,200,2020-06-04 04:10:13
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Ravi,India,0,200,2020-06-04 04:09:37
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Sutanu Khasnobis,India,0,673,2020-06-04 04:09:21
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Sp,,0,200,2020-06-04 04:09:21
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Mudit Kapoor,,0,200,2020-06-04 04:09:17
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",RVAIDYA2000,,0,200,2020-06-04 04:09:00
"RT @saikirankannan: In the last 6 days, the positivity rate has risen from 4.80% to 5.11%

0.31% increase in 6 days. 

In these 6 days, Ind…",bakasur,,0,5,2020-06-04 04:08:58
"RT @ians_india: 𝗘𝘅𝗰𝗲𝗿𝗽𝘁𝘀 𝗳𝗿𝗼𝗺 𝘁𝗵𝗲 𝗶𝗻𝘁𝗲𝗿𝘃𝗶𝗲𝘄

Q: Many foreign #tourists were stranded in #Goa due to the #lockdown. How many of them were se…",Dr. Pramod Sawant,,0,6,2020-06-04 04:08:43
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",whatsinthename,,0,200,2020-06-04 04:08:34
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Dheeraj Aap ( Fan Of Ak & Ms ),"Dilshad Garden, New Delhi",0,673,2020-06-04 04:08:33
"RT @Kanishkaarora09: Given Covid19, a suggestion for @theicai pls give an option to students who've filled their exam form for July'20 to s…",mayur gupta,,0,8,2020-06-04 04:08:29
"Times like these reveal the kind of society you live in, the neighbours you have , the things that they care about… https://t.co/ocirL9VAuY",Kung Fu Cantona,ahead of the pack,2,0,2020-06-04 04:08:07
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Nirmit19#IndiafightsCorona,surya ,0,200,2020-06-04 04:07:57
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",JOSEPH,,0,673,2020-06-04 04:07:42
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Anand Sharma,Shimla  India,0,673,2020-06-04 04:07:39
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Harshith,"Mangalore, India",0,200,2020-06-04 04:07:07
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Jasam khan,"Mahim West, Mumbai",0,673,2020-06-04 04:06:54
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Degree in Feku Science,"Dubai, United Arab Emirates",0,673,2020-06-04 04:06:45
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Mohan Sinha,India,0,200,2020-06-04 04:06:40
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Harsh Deep Mittal,"Karnal, Haryana",0,673,2020-06-04 04:06:39
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Priyanshu,,0,673,2020-06-04 04:06:36
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
Total cases cross 200K, with strong recovery (48.4%) and low deaths (2.8%). The ACTIVE cases (…",Dr Devendra Dhakad,,0,324,2020-06-04 04:06:23
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Abhishek Verma,MANIT Bhopal,0,673,2020-06-04 04:06:16
"RT @ManavDharam: In this hour of need, #Manav_Utthan_Sewa_Samiti, #Howrah (West Bengal ) distributed grocery packages to needy people by fo…",Ganesh Ram Sahu,,0,36,2020-06-04 04:06:13
Oh God . I don't Where these Things are Going to End . 9304 Cases Reported I'n Last 24 Hours .. But Still We are Re… https://t.co/mV8HZ7ovOx,Mathan ( Cricket is Life ) ( Writer 📝),"Chennai, India",0,0,2020-06-04 04:06:12
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Vakeel,,0,200,2020-06-04 04:06:12
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Ajey Nisanth,,0,200,2020-06-04 04:06:02
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Sahana Chattopadhyay,"Mumbai, India",0,673,2020-06-04 04:05:56
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",SantoshShriramJoshi,,0,200,2020-06-04 04:05:45
"RT @saikirankannan: In the last 6 days, the positivity rate has risen from 4.80% to 5.11%

0.31% increase in 6 days. 

In these 6 days, Ind…",Nikhil #StayHomeStaySafe 🇮🇳,"Bengaluru, India",0,5,2020-06-04 04:05:30
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Raj,India,0,673,2020-06-04 04:05:09
"@INCKarnataka #SayNoToSchool
#schoolsreopening 
#COVID19India 
@CMofKarnataka @nimmasuresh 
@siddaramaiah… https://t.co/4tOzP0fh1W",Mansoor,Indian,0,0,2020-06-04 04:05:07
"RT @AmitChelikani: #UGC 
#cancleugexamsap 
#cancleexams 
#SaveapStudents 
@ysjagan 
@narendramodi 
@PMOIndia 
@KTRTRS 
#CanclelUGexamsAp 
#…",Bhargav Viraj,,0,5,2020-06-04 04:04:52
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",J K SANJAY,,0,673,2020-06-04 04:04:46
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",vinodsingh_75,"Gurgaon, India",0,200,2020-06-04 04:04:42
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Giroud's beard,"kolkata,india",0,200,2020-06-04 04:04:36
"RT @dharanisalem: #TNGovt official statement from 03-02-2020, rest is self explanatory. The sole  reason why TN ranks no 2 in  #COVID19Indi…",JAIKUMAR,,0,7,2020-06-04 04:04:34
"RT @manibhaii16: @ShamikaRavi @PMOIndia @narendramodi @drharshvardhan @NITIAayog @muditkapoor New Cases:9304
Total:216919
Recovered:104106(…",Valay Buch,"Mehsana, India",0,1,2020-06-04 04:04:21
"#CoronavirusIndia Cases

Last 24 Hr Update - 9,304 New Cases… https://t.co/lMPtnkqjGE",BOX OFFICE ANALYST,,0,0,2020-06-04 04:04:20
RT @IndependentAp14: Exam cancel ho ya nahi ho mujhe nahi pata but Main sirf itna chahate hu ke Covid-19 jaldi khatam ho jaya because I don…,G. Kiran Kumar,,0,2,2020-06-04 04:04:17
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Debarshi Basu,,0,673,2020-06-04 04:04:12
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Valay Buch,"Mehsana, India",0,200,2020-06-04 04:04:05
"@ShamikaRavi @PMOIndia @narendramodi @drharshvardhan @NITIAayog @muditkapoor New Cases:9304
Total:216919
Recovered:… https://t.co/FKjNacSvVF",Manish Soni🇮🇳,INDIA,11,1,2020-06-04 04:04:03
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Heisenberg,,0,200,2020-06-04 04:03:59
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Abhishek Tiwari,Gomti Nagar-Rajpath New Delhi,0,200,2020-06-04 04:03:47
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Mihir Bhatt,,0,200,2020-06-04 04:03:43
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Rahul Kashyap,,0,200,2020-06-04 04:03:11
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",ഞഞ്ഞാമുഞ്ഞ,,0,200,2020-06-04 04:03:10
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Rajiv Chadha,Muscat Oman,0,200,2020-06-04 04:03:07
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Raj,"Sangli, Maharashtra ",0,673,2020-06-04 04:03:07
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Srihero Yennana,Bombay,0,200,2020-06-04 04:02:47
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",monty chadha,bharat ,0,200,2020-06-04 04:02:46
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Freesoul,"Chandigarh, India",0,673,2020-06-04 04:02:35
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Mayur S Panghaal,,0,673,2020-06-04 04:02:22
"RT @ShamikaRavi: #DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% - so doub…",Rajesh,"ÜT: 12.887904,77.589603",0,200,2020-06-04 04:02:10
"#Covid19 India Testing Update
 
Total : 42,42,718

June 4th 9am : 1,39,485 samples tested

TESTED PER MILLION: 3077… https://t.co/X7kjJCdOXO",BETA NEWS,India,3,1,2020-06-04 04:01:57
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Anjar,"Bengaluru, India",0,673,2020-06-04 04:01:50
"RT @NIRUPAMACHARJE1: The spread of #COVID19India is based on:
How dense the population is?
The one factor responsible for most of the India…",NIRUPAM,SILCHAR,0,1,2020-06-04 04:01:45
"#DailyUpdate #COVID19India
As TOTAL cases rise (Recovered+Active+Deaths), the growth rate of ACTIVE cases = 4.3% -… https://t.co/MxwoFICS43",Prof Shamika Ravi,"New Delhi, Kannauj, Kohima",819,200,2020-06-04 04:01:38
"RT @saikirankannan: Today's #Coronavirus numbers from #India:

# of Confirmed: 216824
# of Active cases: 106654
# of Deaths: 6088
# of Reco…",V N Siva,Chennai,0,1,2020-06-04 04:01:32
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Nitish,,0,673,2020-06-04 04:01:21
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",V!k@s S0nkar,,0,673,2020-06-04 04:01:12
"RT @manibhaii16: Test (in 24 Hrs):139485
Total Tests:4242718
*website:-https://t.co/wePwClv0w8
#Covid_19 #COVID19India
@ICMRDELHI @drharshv…",आत्मनिर्भर Bulla بُلا बुल्ला,,0,1,2020-06-04 04:01:10
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",RajEnder,,0,673,2020-06-04 04:01:04
RT @bharathircc: Doctors of #Bengaluru Victoria Hospital have prescribed a session of Happy Dance to overcome the stress and anxiety after…,Journalist Anurag K Sason,"New Delhi, Delhi",0,2,2020-06-04 04:00:50
"#Coronavirus India Update till 4th June 8:00 AM IST

New Tests Done - 139485
New Cases - 9304
New Recoveries - 3804… https://t.co/xQ7u4lKJJC",Atul Kakkar,"Pune, India",0,0,2020-06-04 04:00:45
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",max muller .,"Katha, India",0,673,2020-06-04 04:00:43
"*Breaking*
India reports 9,304 new COVID19 cases &amp; 260 deaths in the last 24 hours. Total number of cases in the co… https://t.co/cIj95whoP5",Asif Rashid,"Jammu, Jammu And Kashmir",2,0,2020-06-04 04:00:34
"RT @AmitChelikani: #UGC 
#cancleugexamsap 
#cancleexams 
#SaveapStudents 
@ysjagan 
@narendramodi 
@PMOIndia 
@KTRTRS 
#CanclelUGexamsAp 
#…",Sohil,,0,5,2020-06-04 04:00:21
"In the last 6 days, the positivity rate has risen from 4.80% to 5.11%

0.31% increase in 6 days. 

In these 6 days,… https://t.co/9vUViHnapT",Saikiran Kannan,🇸🇬 × 🇮🇳 + 🇮🇩,11,5,2020-06-04 04:00:08
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",AHASAN HABIB,Harishchandrapur,0,673,2020-06-04 03:59:46
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Totaltapal,Kitaab,0,673,2020-06-04 03:59:41
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Pragyadeep,,0,673,2020-06-04 03:59:00
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Angry Vikalp,Unknown,0,673,2020-06-04 03:58:55
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Krishnamoorthy,,0,673,2020-06-04 03:58:13
"Test (in 24 Hrs):139485
Total Tests:4242718
*website:-https://t.co/wePwClv0w8
#Covid_19 #COVID19India
@ICMRDELHI… https://t.co/itBhX4svFV",Manish Soni🇮🇳,INDIA,5,1,2020-06-04 03:58:10
"RT @manibhaii16: New Cases:9304
Total:216919
Recovered:104106(+3804)
Dead:6075(+260)
Recovery rate:47.99
Recovery Rate(Closed Cases):94.49…",आत्मनिर्भर Bulla بُلا बुल्ला,,0,2,2020-06-04 03:57:55
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Santosh Kumar Maurya,,0,673,2020-06-04 03:57:55
"RT @manibhaii16: New Cases:9304
Total:216919
Recovered:104106(+3804)
Dead:6075(+260)
Recovery rate:47.99
Recovery Rate(Closed Cases):94.49…",Valay Buch,"Mehsana, India",0,2,2020-06-04 03:57:48
On this #covid19india situation how we can write exams so please cancel this exams on this semester and promote us… https://t.co/afkC1v0ex9,MOHAN BADANA,,0,0,2020-06-04 03:57:38
"Today's #Coronavirus numbers from #India:

# of Confirmed: 216824
# of Active cases: 106654
# of Deaths: 6088
# of… https://t.co/EyrMW1Msga",Saikiran Kannan,🇸🇬 × 🇮🇳 + 🇮🇩,4,1,2020-06-04 03:57:19
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Shagufta Gahlot,"Noida, India",0,673,2020-06-04 03:57:03
"RT @TheDeshBhakt: No wonder #COVID19India cases are exploding
Sample this - #aiimsdirector  busy blaming religious congregations &amp; migrants…",Anil Jo Thomas انیل جو تھومس,Earth,0,673,2020-06-04 03:56:37
